floor,exterior,hasLift,hasParkingSpace,Price_Category,size,rooms,bathrooms,latitude,longitude,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,American_population,Asian_population,European_population,Oceanian_population,price,propertyType_duplex,propertyType_flat,propertyType_occupied flat,propertyType_penthouse,propertyType_studio,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi,status_newdevelopment,status_renew
7,True,False,False,0,-0.5211267605633803,0.0,-1.0,0.5887907217365401,0.8139399568919761,0.24766498478113497,-0.5093267108167768,0.44593611741968975,-0.582834088441233,-0.4844064386317907,-0.4087912087912088,-0.24049893842887474,0.0,-0.48148148148148145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,True,True,False,2,1.295774647887324,0.0,2.0,-0.01192253926786754,0.07557516008453992,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,2.3981481481481484,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,True,True,True,2,1.0422535211267605,0.5,0.0,0.332761574897962,1.4767295936148723,0.0684825917372906,0.35547343109429214,0.45855301535019755,-0.26173047194689525,-1.0945674044265594,-0.8527472527472527,-0.8377388535031847,0.0,1.7685185185185186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,True,True,False,0,0.09859154929577464,0.0,0.0,-0.6818925632271415,0.08243774240786408,0.029560194137210973,0.025829539183223067,0.16575555644932055,0.21074687035858197,0.1443661971830986,1.6736263736263737,0.214171974522293,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,False,True,True,0,0.0,0.0,0.0,-0.4217944531485518,0.34803224276908595,2.6114704239392927,0.5790194996320825,3.625517060193372,0.9747683711719365,0.16398390342052313,6.0406593406593405,-0.8201698513800425,1.2,0.1574074074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,False,False,0,-0.6197183098591549,0.0,-1.0,0.7335269362432064,1.601781758514288,2.409474050583959,-1.1442127271183562,0.7518231024387776,-0.4767541497331447,0.0925553319919517,3.6054945054945056,-0.47956475583864117,0.0,-0.6212962962962963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,True,True,False,0,-0.2535211267605634,0.5,-1.0,1.3972706025663728,0.4465225644040203,0.9988016603501173,-1.1341542494481236,0.5173880636858699,-0.6353172077233195,0.8958752515090543,0.5714285714285714,-0.3201167728237792,0.0,-0.2777777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.19718309859154928,0.5,0.0,-0.49810310730860935,-0.7107289923162365,-0.4449285659038926,-0.20744047619047618,-0.7752849755190953,-0.24063380922069694,0.0,0.31758241758241756,0.7082271762208068,0.0,-0.21296296296296297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,True,True,False,0,-0.2676056338028169,0.5,-1.0,-0.7077042461782379,-1.083593970859448,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.23333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,True,True,False,0,-0.2535211267605634,0.0,0.0,0.6208874669328001,0.3146586732839478,0.0,-0.492737306843267,0.5054184827130733,-0.19844048376830115,0.3646881287726358,-0.33516483516483514,0.2552016985138004,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,True,True,False,1,0.4507042253521127,0.0,0.0,0.11695976165914376,0.20412143839008035,-0.3332902776703535,-0.11980684326710801,-0.3015898511671032,-0.46425843411839607,-0.04124748490945674,0.027472527472527472,0.16353503184713375,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,False,0,-0.16901408450704225,0.0,-1.0,-0.8128552087502767,-1.1820633517462236,0.5448588927991338,-0.6514262555187638,0.07817325664837081,-0.2584341183959264,-0.056841046277665994,-0.004395604395604396,-0.4148089171974522,0.0,-0.25092592592592594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,True,True,False,0,-0.43661971830985913,0.0,-1.0,0.6414524254178597,1.649697181824024,2.409474050583959,-1.1442127271183562,0.7518231024387776,-0.4767541497331447,0.0925553319919517,3.6054945054945056,-0.47956475583864117,0.0,-0.5981481481481481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,True,True,False,0,-0.36619718309859156,-0.5,-1.0,0.12150569985047098,1.2268645866520702,0.10191159409080376,-0.03371619757174367,0.25224307750275726,-0.2907383831954173,-0.4024144869215292,-0.17142857142857143,0.1473460721868365,2.0,-0.17592592592592593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.19718309859154928,0.0,0.0,0.34195251530911497,0.2708925096439609,-0.10975028777076619,-0.046060982339955564,0.1958849715594153,0.05239263114539249,1.3651911468812876,1.19010989010989,0.8197452229299363,0.0,-0.012962962962962963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,False,2,1.4366197183098592,1.0,1.0,-0.13182670399324764,0.13996496911988573,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,1.8796296296296295,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,0,-0.15492957746478872,0.0,0.0,-0.501566679264018,-1.0741197780878833,-0.03537989532575341,0.0,0.4220901803310272,-0.44456821557394505,-0.5191146881287726,-0.4604395604395604,-0.35705944798301487,0.0,-0.06481481481481481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,False,False,0,-0.6197183098591549,-1.0,-1.0,1.610423370305515,0.6013734139252999,0.8655195684120971,-1.4865618101545255,-1.269812175466598,-0.7245385105028646,-0.004024144869215292,0.0,-0.3003184713375796,0.0,-0.6407407407407407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,1,1.0140845070422535,0.0,1.0,-0.3837098377921027,0.09258203912032058,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,1.0083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,0,-0.22535211267605634,-0.5,-1.0,-0.25887081683818475,-0.21993469478110825,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,-0.12962962962962962,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,0.2112676056338028,1.0,0.0,-0.48497528902886317,0.11684638315886202,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,0.046296296296296294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,True,True,True,2,2.028169014084507,0.0,1.0,0.13387402724619107,1.5905934159296218,0.0684825917372906,0.35547343109429214,0.45855301535019755,-0.26173047194689525,-1.0945674044265594,-0.8527472527472527,-0.8377388535031847,0.0,2.4722222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,False,True,False,0,-0.22535211267605634,-0.5,-1.0,-0.46492032683829965,-0.49898213006298203,-0.34914562224456647,0.06312258554083905,-0.3656813269857258,0.0,1.1765593561368208,1.3395604395604395,1.1418789808917198,1.0,-0.12037037037037036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,True,False,0,-0.18309859154929578,0.5,0.0,0.40536450058882184,-0.3398623594539188,-0.38067406605305903,-0.22246826710816786,-0.8353414096683175,-0.3830362826225335,-0.971830985915493,-0.9087912087912088,-0.8450636942675159,0.0,-0.2037037037037037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,True,True,False,3,1.8591549295774648,0.5,1.0,-0.10258080139153115,-0.04976419221811317,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,5.083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,False,1,-0.18309859154929578,-0.5,0.0,-0.4488426019352507,-1.4797689936325036,-0.6542503563417787,0.6922165720592881,0.48000174183206423,1.1886650904792224,-1.0960764587525151,-0.8373626373626374,-0.9067409766454353,0.0,0.28703703703703703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,False,0,0.14084507042253522,0.5,0.0,0.7459429611341103,-0.1391752037609461,0.11118007137884947,-0.779903815830968,-0.6943160330500537,-0.3408429571701377,-1.0010060362173039,-1.0032967032967033,-1.0530254777070063,0.0,-0.22592592592592592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,True,True,False,0,0.28169014084507044,0.5,0.0,0.18761442812529808,0.18314778334702114,-0.3332902776703535,-0.11980684326710801,-0.3015898511671032,-0.46425843411839607,-0.04124748490945674,0.027472527472527472,0.16353503184713375,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,True,True,False,0,-0.4507042253521127,-0.5,-1.0,-0.6200289120205361,0.41397765023865374,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,-0.29074074074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,True,False,False,1,1.4929577464788732,1.0,0.0,0.4133850178499512,1.1231540356561138,0.6002918503622346,-0.49237375827814595,0.7186188239428132,-0.6507001909611713,-0.6881287726358148,-0.5648351648351648,-0.4867303609341826,0.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,True,False,False,0,-0.5352112676056338,-0.5,-1.0,0.713471974052643,0.7283281953712053,0.1245100162425556,-0.3787472406181015,0.42509300203848877,-0.2205919796308083,0.35261569416498995,0.36043956043956044,0.25743099787685775,0.0,-0.575925925925926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,True,True,True,1,0.04225352112676056,0.0,0.0,0.29282042626878285,0.25980887080007486,-0.10975028777076619,-0.046060982339955564,0.1958849715594153,0.05239263114539249,1.3651911468812876,1.19010989010989,0.8197452229299363,0.0,0.6851851851851852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,True,True,False,0,-0.9295774647887324,-1.5,-1.0,-0.4225319298043123,-0.2568981068067882,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,-0.40555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,False,False,0,0.9014084507042254,-1.5,0.0,0.7988761736337467,0.46680218322257006,0.0,-0.492737306843267,0.5054184827130733,-0.19844048376830115,0.3646881287726358,-0.33516483516483514,0.2552016985138004,0.0,-0.12037037037037036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,False,False,0,-0.5211267605633803,-1.0,-1.0,1.6146024046878973,0.7206010593027099,0.8655195684120971,-1.4865618101545255,-1.269812175466598,-0.7245385105028646,-0.004024144869215292,0.0,-0.3003184713375796,0.0,-0.6433333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,True,True,False,3,2.8732394366197185,0.5,2.0,-0.1764385381086493,-0.1086705167727905,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,5.416666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,False,False,False,0,0.14084507042253522,-1.0,-1.0,0.35494824821770354,0.9643094863084928,0.24766498478113497,-0.5093267108167768,0.44593611741968975,-0.582834088441233,-0.4844064386317907,-0.4087912087912088,-0.24049893842887474,0.0,-0.2962962962962963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,False,True,False,2,0.7464788732394366,-0.5,1.0,-0.15512509585369635,-0.057596032027375524,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,2.3055555555555554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,True,False,False,0,-0.5352112676056338,0.0,-1.0,0.33836052702067987,-0.38775385048006394,-0.38067406605305903,-0.22246826710816786,-0.8353414096683175,-0.3830362826225335,-0.971830985915493,-0.9087912087912088,-0.8450636942675159,0.0,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,False,False,False,0,-0.08450704225352113,0.5,-1.0,1.094171366093191,0.7900405801783892,0.33044725036739125,-0.7786975717439294,0.2850864399281133,-0.6322406110757484,-0.03319919517102616,-0.03626373626373627,-0.1178343949044586,0.0,-0.4027777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,-0.29577464788732394,0.0,-1.0,-0.9203800389655432,-0.5291278327970874,0.3840273803078352,-0.3244964128035319,0.03360012192824478,0.28150859325270505,-0.6483903420523138,-0.13516483516483516,-0.7940021231422505,0.0,-0.3611111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,True,False,False,0,-0.43661971830985913,0.0,-1.0,0.15839420879023902,-0.20849506321861755,-0.3670259150402625,0.08265843451066991,-1.0069610114211303,0.03640639366291731,0.7092555331991952,0.36923076923076925,0.8369426751592357,2.8,-0.19444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,False,0,-0.323943661971831,-0.5,-1.0,-0.7295570370319542,-0.7613607298149799,0.23999071853971676,-0.3987064207962242,-0.025615004415007532,-0.08259070655633396,1.2374245472837022,1.3945054945054944,0.4145435244161359,0.0,-0.009259259259259259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5,True,True,True,1,0.7746478873239436,1.0,2.0,-0.7502173905071206,-0.21654528511576354,0.029560194137210973,0.025829539183223067,0.16575555644932055,0.21074687035858197,0.1443661971830986,1.6736263736263737,0.214171974522293,0.0,0.452037037037037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,True,2,2.408450704225352,1.0,2.0,-0.032516850057455075,-0.6618622607332488,-0.7602381991971038,0.4906732891832231,0.0,0.8781698527750968,-0.15492957746478872,-0.1043956043956044,0.8394904458598726,0.0,2.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,True,True,False,0,-0.5211267605633803,-0.5,-1.0,-0.7440497374805901,0.23963395572229193,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,0.09259259259259259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,0,0.23943661971830985,0.5,0.0,0.7376142446736131,1.2936296748350595,0.8856359826009451,-1.3433203248186694,-0.8837797836398633,-1.052855324179322,-0.41851106639839036,0.3131868131868132,-0.13662420382165605,0.0,-0.16111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,True,True,False,0,0.19718309859154928,-0.5,0.0,0.6105958150953334,0.7850536905825052,0.24766498478113497,-0.5093267108167768,0.44593611741968975,-0.582834088441233,-0.4844064386317907,-0.4087912087912088,-0.24049893842887474,0.0,0.2683333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,True,False,False,2,1.4929577464788732,0.5,1.0,0.1385153604278857,1.3082253762977705,0.10191159409080376,-0.03371619757174367,0.25224307750275726,-0.2907383831954173,-0.4024144869215292,-0.17142857142857143,0.1473460721868365,2.0,1.6574074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,True,True,False,1,0.4225352112676056,0.5,0.0,-0.3962212576731132,0.0320752430996584,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,0.3888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,True,False,0,-0.647887323943662,-1.0,-1.0,0.3830750942024505,0.9291798855139356,0.24766498478113497,-0.5093267108167768,0.44593611741968975,-0.582834088441233,-0.4844064386317907,-0.4087912087912088,-0.24049893842887474,0.0,-0.32407407407407407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,True,True,False,1,1.1126760563380282,1.0,0.0,-0.3341668164860337,-1.0604095711185157,-0.6542503563417787,0.6922165720592881,0.48000174183206423,1.1886650904792224,-1.0960764587525151,-0.8373626373626374,-0.9067409766454353,0.0,0.5648148148148148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,True,False,False,0,-0.49295774647887325,-0.5,-1.0,0.7402926424780776,1.7377829431623142,2.409474050583959,-1.1442127271183562,0.7518231024387776,-0.4767541497331447,0.0925553319919517,3.6054945054945056,-0.47956475583864117,0.0,-0.7175925925925926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,True,True,False,0,-0.15492957746478872,0.0,0.0,0.7911491794197213,0.48563090734766473,0.0,-0.492737306843267,0.5054184827130733,-0.19844048376830115,0.3646881287726358,-0.33516483516483514,0.2552016985138004,0.0,0.08324074074074074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,True,True,True,2,3.23943661971831,0.5,3.0,-0.7302211329258737,-1.377979008395737,-0.03537989532575341,0.0,0.4220901803310272,-0.44456821557394505,-0.5191146881287726,-0.4604395604395604,-0.35705944798301487,0.0,1.8425925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,True,True,False,1,-0.014084507042253521,-0.5,0.0,-0.21454883673175584,0.30432890137356183,-0.5548503364529352,0.5804483519829491,-0.5905855541162061,0.5985041374920428,0.5176056338028169,0.5648351648351648,0.5342887473460722,2.2,0.7314814814814815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,True,True,False,0,0.4507042253521127,0.0,0.0,0.6894911411076191,0.7097866586493482,0.36720473354474437,-0.4768349889624724,1.492422879327025,-0.5619522107427903,-0.5663983903420523,-0.26373626373626374,-0.4657112526539278,0.0,0.17592592592592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6,True,True,True,2,3.084507042253521,1.0,3.0,-0.09791745398131026,-0.8037268548641524,-0.7982478431151957,0.33075456552277743,-0.5592865504255842,0.6540564782130659,-1.1111670020120725,-0.9010989010989011,-0.6816348195329087,0.0,2.3055555555555554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,True,True,False,0,-0.6619718309859155,-1.0,-1.0,1.1859340086812997,-0.18882571763195577,0.19995958697501748,-0.5771040286975717,0.02421630409242878,-1.1583386378103127,-1.2424547283702214,-1.176923076923077,-1.2030785562632695,0.0,-0.26851851851851855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,True,True,False,1,1.6056338028169015,1.0,-1.0,0.08230569691544423,-0.3430184293541389,-0.6848894977020245,0.4927101487161614,0.15657752409235928,0.03667627056182717,-0.5035211267605634,-0.5043956043956044,-0.04198513800424628,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,True,True,False,0,0.2676056338028169,0.5,0.0,1.52820389578498,0.7961283548200413,0.300287983087117,-0.7959999575479708,0.15318364665646395,-1.0210750950725493,0.025150905432595575,-0.10989010989010989,1.342940552016985,0.0,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,True,False,False,0,-0.08450704225352113,-1.0,0.0,-0.7444459935943237,-0.7580251677877348,0.23999071853971676,-0.3987064207962242,-0.025615004415007532,-0.08259070655633396,1.2374245472837022,1.3945054945054944,0.4145435244161359,0.0,-0.19444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,True,False,False,0,-0.08450704225352113,-0.5,0.0,-0.6586528759757486,-1.2632685815485027,-0.03537989532575341,0.0,0.4220901803310272,-0.44456821557394505,-0.5191146881287726,-0.4604395604395604,-0.35705944798301487,0.0,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,False,0,-0.23943661971830985,-1.0,-1.0,0.2120979192885558,1.4068892069888255,0.10191159409080376,-0.03371619757174367,0.25224307750275726,-0.2907383831954173,-0.4024144869215292,-0.17142857142857143,0.1473460721868365,2.0,-0.02962962962962963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,True,True,False,0,0.2676056338028169,0.5,0.0,1.5039185326787194,0.4504025858832451,0.9988016603501173,-1.1341542494481236,0.5173880636858699,-0.6353172077233195,0.8958752515090543,0.5714285714285714,-0.3201167728237792,0.0,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,True,True,False,1,0.2112676056338028,-0.5,0.0,-0.7793568910043369,0.3350489789141688,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,0.6944444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,True,True,False,0,-0.04225352112676056,-0.5,-1.0,-0.7018668065796015,0.20241626318332864,1.9485602318891824,-0.2302250867234311,0.7007448852079253,0.0898805734897394,0.5885311871227364,11.489010989010989,0.0,0.0,0.12962962962962962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,True,True,False,0,0.14084507042253522,0.5,1.0,0.7576471926356503,1.0925566110689868,0.6104165914696503,-1.0387716151582047,-0.23436000960561212,-0.9942534832732164,-0.5040241448692153,0.11868131868131868,-0.270859872611465,0.0,-0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,True,True,False,1,0.8450704225352113,0.0,1.0,-0.7035582331382542,0.5579064038303592,2.6114704239392927,0.5790194996320825,3.625517060193372,0.9747683711719365,0.16398390342052313,6.0406593406593405,-0.8201698513800425,1.2,0.7111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,True,True,False,1,0.23943661971830985,0.0,0.0,-0.22651723897561116,-0.06979252205882515,-0.4467309923427953,0.6565705128205132,0.4407134495744158,0.5527224208000782,0.8335010060362174,0.6648351648351648,0.4255307855626327,1.0,0.3055555555555556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,True,True,False,0,-0.18309859154929578,0.5,0.0,-0.5109337335033811,-0.8589775230983796,-0.4449285659038926,-0.20744047619047618,-0.7752849755190953,-0.24063380922069694,0.0,0.31758241758241756,0.7082271762208068,0.0,-0.009259259259259259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,True,True,False,0,-0.16901408450704225,0.0,-1.0,-0.6488381990895976,-0.8203478258268199,-0.4449285659038926,-0.20744047619047618,-0.7752849755190953,-0.24063380922069694,0.0,0.31758241758241756,0.7082271762208068,0.0,-0.06481481481481481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
